# I matrix for ω = 3.00 eV
-0.295696	-0.331821	-0.197096	1.016977	1.425431	-0.558515	2.144966	-0.777809	2.094891	0.079829	-2.329454	1.067432	4.996450	2.733678	0.924293	-6.116616	-1.717796	38.169695	-27.641191	880.295534	413.253002	-45.171683	7.770149	6.548939	-1.793223	1.511941	2.822174	2.126512	0.267426	-0.258345	-0.399339	-0.157994	0.351370	0.731309	0.860099	0.834513	0.760864	0.688791	0.629564	0.581322
-0.453154	-0.440034	-0.098840	1.205956	1.181374	-0.522444	2.209477	-0.789827	1.831537	0.560598	-2.447129	0.432857	4.939776	3.634105	2.104854	-6.623169	-4.521557	38.338774	-13.822509	892.035597	391.449098	-46.124748	8.774138	6.170522	-1.785933	1.600527	2.767191	2.156187	0.206983	-0.277345	-0.356334	-0.147371	0.329301	0.716207	0.865084	0.850883	0.777991	0.701624	0.637551	0.585800
-0.476490	-0.331241	0.444367	1.474594	0.285723	0.079312	1.845909	-0.255255	0.617808	1.817655	-2.005754	-1.419298	3.775803	5.642330	6.264844	-6.357717	-12.645977	34.599595	37.098935	917.284308	328.242899	-47.246680	11.436466	5.009497	-1.731323	1.868786	2.594610	2.223919	0.073762	-0.371180	-0.239396	-0.083234	0.278687	0.656558	0.857420	0.885744	0.826543	0.745137	0.670202	0.608897
0.760619	0.910448	1.360610	0.794339	-0.522398	1.740324	0.099510	1.605923	-1.361065	2.048665	0.667503	-2.624060	-0.242576	5.473865	12.695837	-0.411598	-21.596170	14.350439	150.678408	926.151249	232.277429	-44.409326	14.581220	3.028162	-1.432412	2.196375	2.399761	2.179979	0.027754	-0.586956	-0.139786	0.094147	0.278198	0.551769	0.782323	0.882409	0.873231	0.810218	0.734330	0.665219
1.667469	1.506150	0.703764	-0.257011	1.194195	1.535598	-0.494659	1.812149	-0.351251	-1.226911	3.069246	1.246714	-3.554814	-0.539603	13.217303	12.101411	-16.006080	-33.622722	352.283447	874.063752	122.030600	-34.252290	16.084430	0.580825	-0.535874	2.163897	2.538407	1.728626	0.169636	-0.752610	-0.242816	0.300164	0.449041	0.522921	0.652245	0.772602	0.828386	0.821108	0.777287	0.721287
-0.609770	-0.529812	-0.020262	1.488342	1.317409	-0.796846	2.318523	-1.509171	2.213588	-1.070838	-1.328077	4.608499	2.434081	-2.058633	0.139375	12.417156	17.164715	-80.599769	625.512492	722.992815	24.257474	-17.902742	14.115198	-0.880591	0.534274	1.763208	2.984385	1.087407	0.062601	-0.505213	-0.416022	0.226875	0.647475	0.715838	0.677435	0.668841	0.688141	0.702381	0.696666	0.673295
1.854189	1.826910	1.564792	0.097768	-0.299772	2.329295	-1.067196	1.899355	-2.229270	2.850866	0.486815	-2.785645	2.916415	12.613358	-1.657769	-14.984674	36.368496	-13.366926	866.465454	478.913150	-35.407979	-0.539779	10.100334	-0.593024	0.416961	2.259570	2.602516	1.086215	-0.517847	-0.310285	-0.102201	0.086178	0.485842	0.798346	0.876469	0.812091	0.719583	0.647261	0.598038	0.562256
-0.783669	-0.672637	-0.179506	1.493069	1.588737	-1.409902	1.953448	-1.719241	2.732421	-2.441516	2.822403	3.504777	-4.522983	6.239522	16.954402	-10.349318	-33.805116	292.025333	911.093783	213.820477	-45.238317	12.703056	6.118582	-0.975261	0.649000	2.835476	2.097818	0.670724	-0.359404	-0.637239	0.050245	0.451788	0.495200	0.581582	0.740277	0.845397	0.853365	0.796412	0.717893	0.643928
2.383197	2.103174	1.085584	-0.693133	0.277054	2.271119	-2.219731	2.785249	-2.498480	4.613231	-1.328560	-3.080717	13.860210	1.911143	-12.064426	37.769440	-66.255083	730.838664	679.404951	23.800419	-21.271812	15.293189	1.592094	-0.648571	1.551170	2.508217	2.106464	-0.014628	-0.493043	-0.186844	-0.099007	0.328138	0.737547	0.819467	0.735940	0.673819	0.666478	0.677192	0.677124	0.660252
-0.237474	0.065693	1.070001	1.446388	-1.360587	-0.772812	2.772540	-2.538894	4.714934	-2.810058	1.596452	5.383864	-1.253767	15.109055	0.671500	-41.325475	263.126810	923.646564	305.647814	-46.042596	4.287970	10.605014	0.522851	-0.394792	1.710116	3.066294	0.977690	-0.010176	-0.530393	-0.373299	0.319765	0.507763	0.517387	0.678581	0.843164	0.874333	0.799861	0.696451	0.609250	0.548140
