# I matrix for ω = 3.00 eV
0.441912	0.042458	0.193550	0.409205	1.792792	0.788477	-0.196056	0.814978	1.300327	20.095726	4.334361	-4.922298	8.322500	17.862805	200.120125	54.236360	-22.760782	28.728957	53.233413	608.499918	146.486088	-23.188341	10.141591	10.536552	147.250216	47.873735	-9.190959	4.411627	0.658453	5.765195	3.579309	0.429751	1.087480	0.400575	0.192994	0.534169	0.675743	0.596250	0.385213	0.266341
0.447893	0.021255	0.275371	0.332713	1.719406	0.599758	-0.557733	0.938914	1.453994	20.727237	4.289468	-5.744838	7.252537	22.693311	202.747412	50.467030	-24.367727	25.993752	69.928372	606.516961	134.423941	-22.676961	9.895781	13.711583	148.303219	44.511030	-9.043182	4.544390	0.628165	5.892175	3.471371	0.436752	1.059981	0.364525	0.204713	0.557427	0.695232	0.606625	0.389768	0.270431
0.486851	0.144093	0.523861	0.128665	1.411866	0.147302	-1.278699	1.160859	2.353386	21.790592	4.784986	-7.236761	2.822119	38.158615	207.913020	41.200533	-27.233530	14.499722	125.176320	593.519483	101.376794	-20.501085	8.493538	24.631121	149.750298	34.922681	-8.385670	4.816881	0.667736	6.172385	3.138317	0.504631	0.985729	0.246173	0.218664	0.612149	0.750473	0.642194	0.412193	0.292626
0.617636	0.741925	0.667096	0.231418	1.074186	0.235853	-0.647290	0.547875	5.542938	20.915339	6.061550	-5.506432	-6.239461	66.605868	205.615741	30.730172	-23.767793	-12.127547	228.948412	550.845467	56.738670	-15.045351	4.250655	46.773349	146.690714	20.784537	-6.647014	4.797018	1.178495	6.348860	2.521408	0.727815	0.920694	0.058754	0.183572	0.639431	0.806856	0.692408	0.459812	0.348326
0.635203	0.899291	0.146810	1.258048	1.604770	1.301744	1.863290	-1.479540	11.374039	17.875580	3.923765	2.599375	-14.044839	112.543381	179.482247	17.585948	-2.816292	-47.116714	377.193868	458.258292	14.012724	-5.201216	-3.169350	82.722962	132.329974	5.240739	-3.257692	3.891179	2.588527	6.218796	1.555528	1.049405	0.952068	-0.053209	0.115121	0.568440	0.771794	0.679847	0.481838	0.405694
-0.041460	-0.223565	0.153928	1.459755	1.845538	-0.163609	0.349772	-0.369676	17.106552	16.136263	-3.203558	6.878585	-7.682727	178.859757	127.706850	-8.491403	26.526526	-41.615917	523.977834	314.453962	-15.271362	5.624377	-5.479465	127.408428	101.356852	-6.884745	1.128541	2.424122	4.593452	5.695570	0.619387	1.139147	0.916695	0.082229	0.220643	0.510517	0.635731	0.527304	0.379595	0.363909
0.817108	1.197333	1.340590	2.358803	0.815727	0.049166	0.197543	3.509385	26.664269	9.971034	-3.185027	0.840786	26.271536	229.813201	78.482583	-29.750309	12.878866	88.222923	576.484892	155.315135	-24.028509	6.822478	19.995224	159.689508	56.510111	-10.428248	3.859957	2.233393	6.345051	4.151545	0.558260	1.099843	0.460104	0.159733	0.505316	0.704468	0.657731	0.426387	0.262193	0.266553
-0.090232	-0.241702	1.259856	2.766075	1.550477	0.593658	-0.159351	13.282782	24.173347	5.604377	0.292517	-10.363078	126.660269	201.396802	27.052626	2.808915	-46.082705	346.955656	462.914898	34.761246	-8.863919	-4.189506	87.649720	149.035823	14.336329	-5.961017	4.230195	3.756060	7.433756	1.703187	0.825327	1.357056	0.183695	0.008535	0.457132	0.783936	0.759981	0.521430	0.369484	0.368750
2.091547	1.874594	4.336511	3.295542	-0.427920	2.147651	1.519817	31.620723	21.800743	-6.774732	8.044804	7.436048	236.370993	133.953314	-26.943266	16.220675	31.706598	535.485169	239.025047	-19.132695	4.901589	10.335395	159.876755	91.918482	-8.447675	0.660883	3.886202	6.853475	5.614269	0.682157	1.051761	0.868358	0.239324	0.343416	0.553926	0.642150	0.513103	0.350112	0.330118	0.413971
-1.701776	1.917823	3.039952	-0.188071	2.324883	-3.920269	21.439344	34.186002	2.491079	8.155205	-21.751013	155.801981	232.520028	27.216988	10.014853	-46.616874	338.852939	442.723423	48.002844	-9.647293	-7.173675	99.988572	164.145477	23.640983	-8.992013	4.594963	5.437093	8.805822	2.256974	0.342731	1.597530	0.569986	-0.014888	0.316370	0.759025	0.830252	0.563225	0.329149	0.280218	0.339445
